event_id,CountyFIPS,storm,event_start,event_end,duration_hours,year,month,county_pop,pre_outage_tracked_customers,days_since_data_start,n_periods,integral,pop_hours_supply_lost,max_outage_raw,hours_above_thresh_raw,is_valid,peak_outage_clean,threshold_used_t90,t90_lastcross,censored_lastcross,crossing_time_lastcross,duration_days
51049_2018-10-11 22:00:00,51049,2018280N18273,2018-10-11 22:00:00,2018-10-16 13:00:00,111.0,2018,10,9746,4983.0,648.875,111,36.3803951210826,354563.330850071,0.8643500643500643,81,True,0.7270526723470179,0.1,95.1725806451611,0,2018-10-15 21:10:21.290322580,4.625
51149_2018-10-11 22:00:00,51149,2018280N18273,2018-10-11 22:00:00,2018-10-13 17:00:00,43.0,2018,10,43134,5918.0,648.875,43,10.7284555593106,462761.202095302,0.682663061845218,21,True,0.6809733017911457,0.1,39.16477611940278,0,2018-10-13 13:09:53.194029850,1.79166666666667
51147_2018-10-11 22:00:00,51147,2018280N18273,2018-10-11 22:00:00,2018-10-17 00:00:00,122.0,2018,10,21927,9674.0,648.875,122,52.6747831800911,1154999.97078986,0.879079618754212,110,True,0.871537840582399,0.1,118.33620981387472,0,2018-10-16 20:20:10.355329949,5.08333333333333
37135_2018-10-11 22:00:00,37135,2018280N18273,2018-10-11 22:00:00,2018-10-14 17:00:00,67.0,2018,10,150477,56268.0,648.875,67,13.7643121968949,2071212.40645215,0.4222162816662211,29,True,0.41650810623810797,0.1,44.62349137931028,0,2018-10-13 18:37:24.568965517,2.79166666666667
51670_2018-10-11 22:00:00,51670,2018280N18273,2018-10-11 22:00:00,2018-10-13 15:00:00,41.0,2018,10,22962,10714.0,648.875,41,5.94101176031361,136417.512040321,0.3666231099495987,16,True,0.3658764233712899,0.1,19.632030749519444,0,2018-10-12 17:37:55.310698270,1.70833333333333
51011_2018-10-11 22:00:00,51011,2018280N18273,2018-10-11 22:00:00,2018-10-14 03:00:00,53.0,2018,10,16748,8336.0,648.875,53,8.51595212459619,142625.166182737,0.42019874264855,26,True,0.2877879078694818,0.1,41.43519736842083,0,2018-10-13 15:26:06.710526315,2.20833333333333
51025_2018-10-11 22:00:00,51025,2018280N18273,2018-10-11 22:00:00,2018-10-15 01:00:00,75.0,2018,10,15921,5989.0,648.875,75,25.1533048253736,400465.766124774,0.6851600651112317,60,True,0.6179759377211607,0.1,66.35308641975305,0,2018-10-14 16:21:11.111111111,3.125
51037_2018-10-11 22:00:00,51037,2018280N18273,2018-10-11 22:00:00,2018-10-17 01:00:00,123.0,2018,10,11475,5685.0,648.875,123,50.9732623448633,584918.185407306,0.9976341860121248,96,True,0.9949037792935822,0.1,114.8972602739725,0,2018-10-16 16:53:50.136986301,5.125
51029_2018-10-11 22:00:00,51029,2018280N18273,2018-10-11 22:00:00,2018-10-14 19:00:00,69.0,2018,10,16982,8297.0,648.875,69,23.1501665095401,393136.12766501,0.9511811023622048,43,True,0.6644372137864545,0.1,64.22947845804973,0,2018-10-14 14:13:46.122448979,2.875
37037_2018-10-11 22:00:00,37037,2018280N18273,2018-10-11 22:00:00,2018-10-15 02:00:00,76.0,2018,10,79864,36225.0,648.875,76,17.8335828237683,1424261.25863743,0.4605413028149916,49,True,0.44201876661061995,0.1,70.23653250773972,0,2018-10-14 20:14:11.517027863,3.16666666666667
37033_2018-10-11 22:00:00,37033,2018280N18273,2018-10-11 22:00:00,2018-10-16 18:00:00,116.0,2018,10,22614,12161.0,648.875,116,48.9114741438536,1106084.0762891,0.7643819855358317,100,True,0.7643819855358317,0.1,99.95272727272722,0,2018-10-16 01:57:09.818181818,4.83333333333333
37145_2018-10-11 23:00:00,37145,2018280N18273,2018-10-11 23:00:00,2018-10-14 03:00:00,52.0,2018,10,39386,16524.0,648.916666666667,52,18.5389498869922,730175.080249074,0.7227865697177075,40,True,0.6578240960050529,0.1,44.99844720496889,0,2018-10-13 19:59:54.409937888,2.16666666666667
51117_2018-10-11 23:00:00,51117,2018280N18273,2018-10-11 23:00:00,2018-10-15 20:00:00,93.0,2018,10,30508,12357.0,648.916666666667,93,30.2708210093179,923502.20735227,0.7423926636098375,65,True,0.7252407561526573,0.1,71.89126213592222,0,2018-10-14 22:53:28.543689320,3.875
51135_2018-10-11 23:00:00,51135,2018280N18273,2018-10-11 23:00:00,2018-10-17 16:00:00,137.0,2018,10,15559,3380.0,648.916666666667,137,64.1314529505015,997821.276456853,0.9100660066006601,114,True,0.8968443960826986,0.1,116.18999999999973,0,2018-10-16 19:11:23.999999999,5.70833333333333
37001_2018-10-11 23:00:00,37001,2018280N18273,2018-10-11 23:00:00,2018-10-15 04:00:00,77.0,2018,10,176353,78812.0,648.916666666667,77,15.1152649922457,2665622.32717751,0.3494518601228239,48,True,0.3485636705070294,0.1,50.46095764272555,0,2018-10-14 01:27:39.447513812,3.20833333333333
37181_2018-10-12 00:00:00,37181,2018280N18273,2018-10-12 00:00:00,2018-10-14 22:00:00,70.0,2018,10,42138,23793.0,648.958333333333,70,16.1338580213581,679848.509303987,0.49134121042662576,48,True,0.46148026730551,0.1,64.24275862068944,0,2018-10-14 16:14:33.931034482,2.91666666666667
51145_2018-10-12 00:00:00,51145,2018280N18273,2018-10-12 00:00:00,2018-10-16 01:00:00,97.0,2018,10,31489,11366.0,648.958333333333,97,30.8170496554713,970398.076601137,0.8625960307298336,66,True,0.8621959026888605,0.1,70.40689655172389,0,2018-10-14 22:24:24.827586206,4.04166666666667
51075_2018-10-12 00:00:00,51075,2018280N18273,2018-10-12 00:00:00,2018-10-14 00:00:00,48.0,2018,10,26109,12112.0,648.958333333333,48,9.97414170988322,260414.865903341,0.4801452984396929,20,True,0.46421200363246096,0.1,19.926648199445832,0,2018-10-12 19:55:35.933518005,2.0
37077_2018-10-12 00:00:00,37077,2018280N18273,2018-10-12 00:00:00,2018-10-14 21:00:00,69.0,2018,10,61903,27452.0,648.958333333333,69,14.1219801815671,874192.939179547,0.4631465995707837,40,True,0.459298453341227,0.1,46.52163977050361,0,2018-10-13 22:31:17.903173813,2.875
37063_2018-10-12 00:00:00,37063,2018280N18273,2018-10-12 00:00:00,2018-10-13 00:00:00,24.0,2018,10,332680,147372.0,648.958333333333,24,3.3035040577586,1099009.72993513,0.18808864641858697,11,True,0.18740330591971338,0.1,18.256514788169444,0,2018-10-12 18:15:23.453237410,1.0
51007_2018-10-12 00:00:00,51007,2018280N18273,2018-10-12 00:00:00,2018-10-17 23:00:00,143.0,2018,10,13455,3777.0,648.958333333333,143,60.3323767462166,811772.129120344,0.9978727518855154,96,True,0.9973118279569892,0.1,99.42448979591833,0,2018-10-16 03:25:28.163265306,5.95833333333333
51053_2018-10-12 00:00:00,51053,2018280N18273,2018-10-12 00:00:00,2018-10-15 00:00:00,72.0,2018,10,28161,8944.0,648.958333333333,72,17.9540587548898,505604.248596452,0.6949363931154902,44,True,0.6505362933399851,0.1,53.09199999999972,0,2018-10-14 05:05:31.199999999,3.0
51087_2018-10-12 01:00:00,51087,2018280N18273,2018-10-12 01:00:00,2018-10-14 00:00:00,47.0,2018,10,333962,149782.0,649.0,47,5.26686117156935,1758931.49057964,0.28391929604358335,13,True,0.28185629781949767,0.1,18.576628748707222,0,2018-10-12 19:34:35.863495346,1.95833333333333
51073_2018-10-12 01:00:00,51073,2018280N18273,2018-10-12 01:00:00,2018-10-16 01:00:00,96.0,2018,10,39493,19617.0,649.0,96,34.8906970502861,1377938.29860695,0.7810062700718764,87,True,0.7610745781719936,0.1,90.1002832861189,0,2018-10-15 19:06:01.019830028,4.0
51085_2018-10-12 01:00:00,51085,2018280N18273,2018-10-12 01:00:00,2018-10-14 04:00:00,51.0,2018,10,112938,49273.0,649.0,51,8.26046977888833,932920.93588809,0.299703685663257,21,True,0.2924176002597824,0.1,39.39631301730611,0,2018-10-13 16:23:46.726862302,2.125
51550_2018-10-12 01:00:00,51550,2018280N18273,2018-10-12 01:00:00,2018-10-13 07:00:00,30.0,2018,10,252488,102543.0,649.0,30,3.51172678778659,886668.87319466,0.19356757652887083,14,True,0.18971553397111457,0.1,19.524717832956945,0,2018-10-12 20:31:28.984198645,1.25
37069_2018-10-12 01:00:00,37069,2018280N18273,2018-10-12 01:00:00,2018-10-14 03:00:00,50.0,2018,10,74539,39569.0,649.0,50,8.22759729796841,613276.874993268,0.2743050847457627,26,True,0.2577627118644068,0.1,40.65340909090889,0,2018-10-13 17:39:12.272727272,2.08333333333333
37103_2018-10-12 01:00:00,37103,2018280N18273,2018-10-12 01:00:00,2018-10-13 01:00:00,24.0,2018,10,9233,5483.0,649.0,24,5.1285792449389,47352.1721685209,0.21594017873426957,23,True,0.21484588728798104,0.1,23.040594925634167,0,2018-10-13 00:02:26.141732283,1.0
37127_2018-10-12 02:00:00,37127,2018280N18273,2018-10-12 02:00:00,2018-10-13 08:00:00,30.0,2018,10,95789,25632.0,649.041666666667,30,5.49145646574051,526021.123396818,0.33131168985610654,15,True,0.3045546438339874,0.1,20.28574879227028,0,2018-10-12 22:17:08.695652173,1.25
51101_2018-10-12 02:00:00,51101,2018280N18273,2018-10-12 02:00:00,2018-10-15 18:00:00,88.0,2018,10,18492,8560.0,649.041666666667,88,13.0464978934287,241255.839045283,0.4982476635514019,28,True,0.48843457943925234,0.1,41.599999999999724,0,2018-10-13 19:35:59.999999999,3.66666666666667
51097_2018-10-12 02:00:00,51097,2018280N18273,2018-10-12 02:00:00,2018-10-15 19:00:00,89.0,2018,10,6718,4227.0,649.041666666667,89,34.6204623870771,232580.266316384,0.9200378519044239,68,True,0.915424651052756,0.1,69.7882352941175,0,2018-10-14 23:47:17.647058823,3.70833333333333
37065_2018-10-12 02:00:00,37065,2018280N18273,2018-10-12 02:00:00,2018-10-13 06:00:00,28.0,2018,10,48301,5234.0,649.041666666667,28,2.05413916180276,99216.975654235,0.31597947938438153,5,True,0.2985185185185185,0.1,3.954736842105,0,2018-10-12 05:57:17.052631578,1.16666666666667
51760_2018-10-12 02:00:00,51760,2018280N18273,2018-10-12 02:00:00,2018-10-13 23:00:00,45.0,2018,10,229395,109804.0,649.041666666667,45,5.9975501803213,1375808.0236148,0.23656697388073294,16,True,0.23649411678991658,0.1,23.933449781659167,0,2018-10-13 01:56:00.419213973,1.875
51081_2018-10-12 02:00:00,51081,2018280N18273,2018-10-12 02:00:00,2018-10-13 19:00:00,41.0,2018,10,11226,2514.0,649.041666666667,41,11.3750994431185,127696.866348449,0.41408114558472553,39,True,0.4029435163086714,0.1,39.870149253731114,0,2018-10-13 17:52:12.537313432,1.70833333333333
51041_2018-10-12 02:00:00,51041,2018280N18273,2018-10-12 02:00:00,2018-10-14 00:00:00,46.0,2018,10,378408,148658.0,649.041666666667,46,7.69406960943912,2911497.49276864,0.31617538242139676,22,True,0.3130608510810047,0.1,32.127628205128055,0,2018-10-13 10:07:39.461538461,1.91666666666667
51057_2018-10-12 03:00:00,51057,2018280N18273,2018-10-12 03:00:00,2018-10-14 03:00:00,48.0,2018,10,10630,7122.0,649.083333333333,48,16.7629009573122,178189.637176229,0.9428531311429373,40,True,0.9366750912664982,0.1,46.18215613382889,0,2018-10-14 01:10:55.762081784,2.0
51036_2018-10-12 03:00:00,51036,2018280N18273,2018-10-12 03:00:00,2018-10-15 03:00:00,72.0,2018,10,6605,3970.0,649.083333333333,72,46.2851385390428,305713.340050378,0.9863979848866499,68,True,0.9863979848866499,0.1,69.46944444444416,0,2018-10-15 00:28:09.999999999,3.0
51570_2018-10-12 03:00:00,51570,2018280N18273,2018-10-12 03:00:00,2018-10-13 20:00:00,41.0,2018,10,18294,8908.0,649.083333333333,41,4.1722047597665,76326.3138751684,0.2093623709025595,7,True,0.20801526717557253,0.1,6.736189747513333,0,2018-10-12 09:44:10.283091048,1.70833333333333
51193_2018-10-12 03:00:00,51193,2018280N18273,2018-10-12 03:00:00,2018-10-14 21:00:00,66.0,2018,10,18712,8061.0,649.083333333333,66,11.2430116664891,210379.234303345,0.37940411444786004,39,True,0.33565854812012297,0.1,40.93276595744667,0,2018-10-13 19:55:57.957446808,2.75
51127_2018-10-12 03:00:00,51127,2018280N18273,2018-10-12 03:00:00,2018-10-15 02:00:00,71.0,2018,10,24986,10426.0,649.083333333333,71,37.7991559562632,944449.710723192,0.9220218684059083,66,True,0.8903702282754652,0.1,66.76088154269972,0,2018-10-14 21:45:39.173553719,2.95833333333333
51133_2018-10-12 03:00:00,51133,2018280N18273,2018-10-12 03:00:00,2018-10-15 21:00:00,90.0,2018,10,12302,9383.0,649.083333333333,90,42.6051899307615,524129.046528228,0.9976635514018691,70,True,0.9976602238046796,0.1,84.84511041009445,0,2018-10-15 15:50:42.397476340,3.75
51095_2018-10-12 04:00:00,51095,2018280N18273,2018-10-12 04:00:00,2018-10-14 04:00:00,48.0,2018,10,81199,38124.0,649.125,48,14.9209684188438,1211567.7146417,0.4879341097471409,43,True,0.4878554191585353,0.1,43.716928603502225,0,2018-10-13 23:43:00.942972608,2.0
51159_2018-10-12 04:00:00,51159,2018280N18273,2018-10-12 04:00:00,2018-10-15 20:00:00,88.0,2018,10,9080,3417.0,649.125,88,48.9086912176064,444090.916255867,0.9969461410327596,74,True,0.9969127140050519,0.1,80.93864203079222,0,2018-10-15 12:56:19.111310852,3.66666666666667
51119_2018-10-12 04:00:00,51119,2018280N18273,2018-10-12 04:00:00,2018-10-15 19:00:00,87.0,2018,10,10943,10173.0,649.125,87,24.5920426160591,269110.722347535,0.5665978570726433,64,True,0.565811461712376,0.1,68.43407821229027,0,2018-10-15 00:26:02.681564245,3.625
51103_2018-10-12 05:00:00,51103,2018280N18273,2018-10-12 05:00:00,2018-10-14 23:00:00,66.0,2018,10,10750,8599.0,649.166666666667,66,36.731567446211,394864.350046768,0.993370786516854,64,True,0.993370786516854,0.1,63.676503972758056,0,2018-10-14 20:40:35.414301929,2.75
51830_2018-10-12 05:00:00,51830,2018280N18273,2018-10-12 05:00:00,2018-10-13 16:00:00,35.0,2018,10,15909,6690.0,649.166666666667,35,8.92765321375187,142030.034977578,0.4798206278026906,23,True,0.4707025411061285,0.1,29.11349693251528,0,2018-10-13 10:06:48.588957055,1.45833333333333
51700_2018-10-12 05:00:00,51700,2018280N18273,2018-10-12 05:00:00,2018-10-14 01:00:00,44.0,2018,10,184306,82904.0,649.166666666667,44,9.11687011483161,1680293.86338415,0.3609114156132394,31,True,0.35449435491653,0.1,36.20624999999972,0,2018-10-13 17:12:22.499999999,1.83333333333333
51199_2018-10-12 05:00:00,51199,2018280N18273,2018-10-12 05:00:00,2018-10-14 14:00:00,57.0,2018,10,71341,30455.0,649.166666666667,57,15.7814152027582,1125861.94197997,0.526547364964702,35,True,0.5185355442456083,0.1,41.329522862823055,0,2018-10-13 22:19:46.282306163,2.375
51650_2018-10-12 06:00:00,51650,2018280N18273,2018-10-12 06:00:00,2018-10-14 02:00:00,44.0,2018,10,138037,64443.0,649.208333333333,44,9.45392051890818,1304990.82666853,0.42726130068432566,18,True,0.4269043961330168,0.1,33.05162601626,0,2018-10-13 15:03:05.853658536,1.83333333333333
51740_2018-10-12 06:00:00,51740,2018280N18273,2018-10-12 06:00:00,2018-10-13 22:00:00,40.0,2018,10,97029,44519.0,649.208333333333,40,6.50528987623262,631201.771400975,0.23837013410004718,23,True,0.23652822390440037,0.1,32.03627118644056,0,2018-10-13 14:02:10.576271186,1.66666666666667
51115_2018-10-12 06:00:00,51115,2018280N18273,2018-10-12 06:00:00,2018-10-16 03:00:00,93.0,2018,10,8490,6705.0,649.208333333333,93,42.3401426870124,359467.811412735,0.9897091722595078,87,True,0.9897091722595078,0.1,88.41379310344806,0,2018-10-15 22:24:49.655172413,3.875
51810_2018-10-12 07:00:00,51810,2018280N18273,2018-10-12 07:00:00,2018-10-13 19:00:00,36.0,2018,10,455618,199885.0,649.25,36,5.13333666858444,2338840.5862671,0.27781974635415363,14,True,0.26379168021612426,0.1,17.960020242914723,0,2018-10-13 00:57:36.072874493,1.5
22077_2019-07-12 00:00:00,22077,2019192N29274,2019-07-12 00:00:00,2019-07-15 20:00:00,92.0,2019,7,20151,5069.0,921.958333333333,92,5.84814165930833,117845.902576722,0.2452644041041831,7,True,0.19810576164167323,0.1,66.32651162790694,0,2019-07-14 18:19:35.441860465,3.83333333333333
22099_2019-07-12 02:00:00,22099,2019192N29274,2019-07-12 02:00:00,2019-07-17 16:00:00,134.0,2019,7,51236,24147.0,922.041666666667,134,9.3598152232639,479559.492779149,0.4031476496168979,26,True,0.2955891488921102,0.1,70.3921420979736,0,2019-07-15 00:23:31.711552705,5.58333333333333
22109_2019-07-12 22:00:00,22109,2019192N29274,2019-07-12 22:00:00,2019-07-16 20:00:00,94.0,2019,7,104786,27781.0,922.875,94,28.3731903068141,2973113.11948983,0.6429317110047158,70,True,0.6421397458511825,0.1,74.88168316831667,0,2019-07-16 00:52:54.059405940,3.91666666666667
22057_2019-07-12 23:00:00,22057,2019192N29274,2019-07-12 23:00:00,2019-07-16 21:00:00,94.0,2019,7,95870,43756.0,922.916666666667,94,8.39397112548158,804730.01179992,0.26880197386457094,21,True,0.24033628803801518,0.1,46.77960644007139,0,2019-07-14 21:46:46.583184257,3.91666666666667
22101_2019-07-13 04:00:00,22101,2019192N29274,2019-07-13 04:00:00,2019-07-17 00:00:00,92.0,2019,7,47789,18981.0,923.125,92,42.8861493072019,2049486.18924187,0.9209736051841315,69,True,0.8868342026236763,0.1,83.47459770114916,0,2019-07-16 15:28:28.551724137,3.83333333333333
22007_2019-07-13 05:00:00,22007,2019192N29274,2019-07-13 05:00:00,2019-07-16 17:00:00,84.0,2019,7,20604,10503.0,923.166666666667,84,29.7261144772049,612476.86268833,0.7232057871692367,62,True,0.6986483913953931,0.1,62.27017543859639,0,2019-07-15 19:16:12.631578947,3.5
22047_2019-07-13 12:00:00,22047,2019192N29274,2019-07-13 12:00:00,2019-07-16 21:00:00,81.0,2019,7,29506,9008.0,923.458333333333,81,10.4290282443036,307718.907376421,0.3089133089133089,27,True,0.29814629814629817,0.1,51.377485380116944,0,2019-07-15 15:22:38.947368421,3.375
28157_2019-07-13 13:00:00,28157,2019192N29274,2019-07-13 13:00:00,2019-07-15 20:00:00,55.0,2019,7,8143,5993.0,923.5,55,3.32154179876523,27047.3148673452,0.25229434340063406,5,True,0.23260470548973802,0.1,29.010799999999723,0,2019-07-14 18:00:38.879999999,2.29166666666667
22045_2019-07-13 17:00:00,22045,2019192N29274,2019-07-13 17:00:00,2019-07-16 16:00:00,71.0,2019,7,68327,34826.0,923.666666666667,71,31.1035529929283,2125212.46534781,0.8827853553481694,50,True,0.8734529791816223,0.1,54.80980861244,0,2019-07-15 23:48:35.311004784,2.95833333333333
22125_2019-07-13 18:00:00,22125,2019192N29274,2019-07-13 18:00:00,2019-07-17 01:00:00,79.0,2019,7,15381,4473.0,923.708333333333,79,5.15333530668805,79263.4503521689,0.3318435754189944,14,True,0.22781131231835458,0.1,18.89275053304889,0,2019-07-14 12:53:33.901918976,3.29166666666667
22009_2019-07-13 20:00:00,22009,2019192N29274,2019-07-13 20:00:00,2019-07-15 15:00:00,43.0,2019,7,38751,36348.0,923.791666666667,43,3.75553387660791,145530.693252433,0.29371338960380056,12,True,0.28933167289331674,0.1,22.185413153456945,0,2019-07-14 18:11:07.487352445,1.79166666666667
22113_2019-07-13 21:00:00,22113,2019192N29274,2019-07-13 21:00:00,2019-07-15 02:00:00,29.0,2019,7,56952,22081.0,923.833333333333,29,2.7109864630046,154396.101041038,0.2118563470857298,9,True,0.2109958788098365,0.1,19.298899999999723,0,2019-07-14 16:17:56.039999999,1.20833333333333
22127_2019-07-14 00:00:00,22127,2019192N29274,2019-07-14 00:00:00,2019-07-16 13:00:00,61.0,2019,7,13205,5238.0,923.958333333333,61,2.84803360061092,37608.2836960672,0.18365788468881253,9,True,0.1510118365788469,0.1,59.677313054499166,0,2019-07-16 11:40:38.326996197,2.54166666666667
45013_2019-09-05 07:00:00,45013,2019236N10314,2019-09-05 07:00:00,2019-09-06 15:00:00,32.0,2019,9,196371,65270.0,977.25,32,5.04951738930596,991578.779255401,0.3484449210969818,12,True,0.3317757009345794,0.1,19.76623376623361,0,2019-09-06 02:45:58.441558441,1.33333333333333
45019_2019-09-05 07:00:00,45019,2019236N10314,2019-09-05 07:00:00,2019-09-07 22:00:00,63.0,2019,9,419279,228154.0,977.25,63,18.9289340338158,7936504.53276427,0.601705872813419,41,True,0.5842307574303209,0.1,55.638706563706386,0,2019-09-07 14:38:19.343629343,2.625
45029_2019-09-05 08:00:00,45029,2019236N10314,2019-09-05 08:00:00,2019-09-07 06:00:00,46.0,2019,9,38599,24418.0,977.291666666667,46,7.67853763810288,296383.874293133,0.29501022494887524,28,True,0.2734151329243354,0.1,39.916216216216114,0,2019-09-06 23:54:58.378378378,1.91666666666667
45089_2019-09-05 10:00:00,45089,2019236N10314,2019-09-05 10:00:00,2019-09-06 22:00:00,36.0,2019,9,30058,8346.0,977.375,36,6.28652584242165,188960.39377151,0.41211129296235677,27,True,0.26655755591925806,0.1,28.862762237762222,0,2019-09-06 14:51:45.944055944,1.5
45043_2019-09-05 10:00:00,45043,2019236N10314,2019-09-05 10:00:00,2019-09-06 23:00:00,37.0,2019,9,64722,41580.0,977.375,37,5.90028707866528,381878.380305374,0.2834614337473036,24,True,0.2677124128253995,0.1,32.757999999999726,0,2019-09-06 18:45:28.799999999,1.54166666666667
45015_2019-09-05 10:00:00,45015,2019236N10314,2019-09-05 10:00:00,2019-09-06 23:00:00,37.0,2019,9,245117,108687.0,977.375,37,6.32181155611136,1549583.48319935,0.3674131685880817,17,True,0.35466195965947744,0.1,29.715989847715555,0,2019-09-06 15:42:57.563451776,1.54166666666667
45035_2019-09-05 11:00:00,45035,2019236N10314,2019-09-05 11:00:00,2019-09-06 21:00:00,34.0,2019,9,166133,78417.0,977.416666666667,34,8.17640307586365,1358370.37220246,0.48425724013925553,27,True,0.4536133746509048,0.1,30.007469879518055,0,2019-09-06 17:00:26.891566265,1.41666666666667
37031_2019-09-05 15:00:00,37031,2019236N10314,2019-09-05 15:00:00,2019-09-07 23:00:00,56.0,2019,9,69380,58303.0,977.583333333333,56,10.8284479357838,751277.717784677,0.6420081299418555,24,True,0.6227981407474744,0.1,44.793828451882774,0,2019-09-07 11:47:37.782426778,2.33333333333333
