event_id,storm,CountyFIPS,county,event_start,duration_hours,county_pop,pre_outage_tracked_customers,days_since_data_start,n_periods,integral,pop_hours_supply_lost,duration_days,year,month,max_gust,mean_gust_7d,total_precip_7d,pressure_min_7d,weather_hours_available,weather_hours_used
51670_2018-10-11 22:00:00,2018280N18273,51670,Hopewell,2018-10-11 22:00:00,41,22962,10714.0,648.875,41,5.94101176031361,136417.512040321,1.70833333333333,2018,10,22.225128173828125,8.374172606834998,91.32033679634333,990.06,65,65
51011_2018-10-11 22:00:00,2018280N18273,51011,Appomattox,2018-10-11 22:00:00,53,16748,8336.0,648.875,53,8.51595212459619,142625.166182737,2.20833333333333,2018,10,19.202804035910805,6.615160606549604,80.7552341142242,996.0486720963172,77,77
51025_2018-10-11 22:00:00,2018280N18273,51025,Brunswick,2018-10-11 22:00:00,75,15921,5989.0,648.875,75,25.1533048253736,400465.766124774,3.125,2018,10,23.24193633422852,6.821564019590435,86.42080168575046,990.7436873749998,99,99
51037_2018-10-11 22:00:00,2018280N18273,51037,Charlotte,2018-10-11 22:00:00,123,11475,5685.0,648.875,123,50.9732623448633,584918.185407306,5.125,2018,10,20.653986292590428,6.4550916332530734,127.11991176302709,992.985305964251,147,147
51031_2018-10-11 22:00:00,2018280N18273,51031,Campbell,2018-10-11 22:00:00,25,55141,28097.0,648.875,25,1.93002816907149,106423.683270771,1.04166666666667,2018,10,18.40055736779293,8.653849805248884,78.19367646011135,995.6030115327384,49,49
51029_2018-10-11 22:00:00,2018280N18273,51029,Buckingham,2018-10-11 22:00:00,69,16982,8297.0,648.875,69,23.1501665095401,393136.12766501,2.875,2018,10,17.978119208708385,5.630677211189281,81.03194056649359,997.1726790417342,93,93
37037_2018-10-11 22:00:00,2018280N18273,37037,Chatham,2018-10-11 22:00:00,76,79864,36225.0,648.875,76,17.8335828237683,1424261.25863743,3.16666666666667,2018,10,23.299033184179525,6.9622654911527695,56.813389311025816,990.3053592701342,100,100
37033_2018-10-11 22:00:00,2018280N18273,37033,Caswell,2018-10-11 22:00:00,116,22614,12161.0,648.875,116,48.9114741438536,1106084.0762891,4.83333333333333,2018,10,21.20164309607612,6.333735060754908,95.05202186604342,991.8449641927084,140,140
37145_2018-10-11 23:00:00,2018280N18273,37145,Person,2018-10-11 23:00:00,52,39386,16524.0,648.916666666667,52,18.5389498869922,730175.080249074,2.16666666666667,2018,10,22.630698868722632,8.048074463211053,89.2836089796302,990.246970288826,76,76
51117_2018-10-11 23:00:00,2018280N18273,51117,Mecklenburg,2018-10-11 23:00:00,93,30508,12357.0,648.916666666667,93,30.2708210093179,923502.20735227,3.875,2018,10,21.36849035100733,7.147696507000926,99.34814994909523,991.0723447888962,117,117
51135_2018-10-11 23:00:00,2018280N18273,51135,Nottoway,2018-10-11 23:00:00,137,15559,3380.0,648.916666666667,137,64.1314529505015,997821.276456853,5.70833333333333,2018,10,23.22342609714817,6.71277386474282,153.70681048888298,992.8990385698196,161,161
37001_2018-10-11 23:00:00,2018280N18273,37001,Alamance,2018-10-11 23:00:00,77,176353,78812.0,648.916666666667,77,15.1152649922457,2665622.32717751,3.20833333333333,2018,10,22.005562270358524,6.65985500275524,72.22696353411261,990.8718027935606,101,101
37181_2018-10-12 00:00:00,2018280N18273,37181,Vance,2018-10-12 00:00:00,70,42138,23793.0,648.958333333333,70,16.1338580213581,679848.509303987,2.91666666666667,2018,10,23.47616528773653,7.344904806523493,70.74696057563835,990.071758378623,94,94
51145_2018-10-12 00:00:00,2018280N18273,51145,Powhatan,2018-10-12 00:00:00,97,31489,11366.0,648.958333333333,97,30.8170496554713,970398.076601137,4.04166666666667,2018,10,21.908134733880317,6.9661942425335255,132.74867900067588,994.9140898164336,121,121
51075_2018-10-12 00:00:00,2018280N18273,51075,Goochland,2018-10-12 00:00:00,48,26109,12112.0,648.958333333333,48,9.97414170988322,260414.865903341,2.0,2018,10,20.162593962654235,7.256979650795143,103.69755436060211,996.8673345734126,72,72
37077_2018-10-12 00:00:00,2018280N18273,37077,Granville,2018-10-12 00:00:00,69,61903,27452.0,648.958333333333,69,14.1219801815671,874192.939179547,2.875,2018,10,22.443036122057645,7.341522941495431,77.05652178556713,989.7819268504024,93,93
37063_2018-10-12 00:00:00,2018280N18273,37063,Durham,2018-10-12 00:00:00,24,332680,147372.0,648.958333333333,24,3.3035040577586,1099009.72993513,1.0,2018,10,24.518476230267897,9.653798491048356,66.2601578953905,989.5297825978436,48,48
51007_2018-10-12 00:00:00,2018280N18273,51007,Amelia,2018-10-12 00:00:00,143,13455,3777.0,648.958333333333,143,60.3323767462166,811772.129120344,5.95833333333333,2018,10,22.2400336277822,6.621045648072675,151.99752199130756,993.6425710957584,167,167
51053_2018-10-12 00:00:00,2018280N18273,51053,Dinwiddie,2018-10-12 00:00:00,72,28161,8944.0,648.958333333333,72,17.9540587548898,505604.248596452,3.0,2018,10,23.38096193769085,6.544330835676017,108.59045992890344,990.4656225221548,96,96
51087_2018-10-12 01:00:00,2018280N18273,51087,Henrico,2018-10-12 01:00:00,47,333962,149782.0,649.0,47,5.26686117156935,1758931.49057964,1.95833333333333,2018,10,21.84528537896964,7.797504337327326,113.87031205320875,993.0862662259616,71,71
51073_2018-10-12 01:00:00,2018280N18273,51073,Gloucester,2018-10-12 01:00:00,96,39493,19617.0,649.0,96,34.8906970502861,1377938.29860695,4.0,2018,10,24.89821201523924,8.623895874885692,71.28216545827979,988.7771310763892,120,120
51085_2018-10-12 01:00:00,2018280N18273,51085,Hanover,2018-10-12 01:00:00,51,112938,49273.0,649.0,51,8.26046977888833,932920.93588809,2.125,2018,10,20.633079776268996,7.36566777765473,106.00746295483646,995.3230145958084,75,75
51550_2018-10-12 01:00:00,2018280N18273,51550,Chesapeake,2018-10-12 01:00:00,30,252488,102543.0,649.0,30,3.51172678778659,886668.87319466,1.25,2018,10,23.38225102015904,9.384415371405382,16.766308801514757,989.1576459821428,54,54
37069_2018-10-12 01:00:00,2018280N18273,37069,Franklin,2018-10-12 01:00:00,50,74539,39569.0,649.0,50,8.22759729796841,613276.874993268,2.08333333333333,2018,10,23.560133636226144,8.546877279209525,45.42474022359941,990.1429398647032,74,74
37103_2018-10-12 01:00:00,2018280N18273,37103,Jones,2018-10-12 01:00:00,24,9233,5483.0,649.0,24,5.1285792449389,47352.1721685209,1.0,2018,10,21.952491514144405,10.312224198052638,3.1308080182380733,994.5095465284778,48,48
37127_2018-10-12 02:00:00,2018280N18273,37127,Nash,2018-10-12 02:00:00,30,95789,25632.0,649.041666666667,30,5.49145646574051,526021.123396818,1.25,2018,10,24.250935637288624,9.81052006440766,26.124851774107405,990.8981037055122,54,54
51101_2018-10-12 02:00:00,2018280N18273,51101,King William,2018-10-12 02:00:00,88,18492,8560.0,649.041666666667,88,13.0464978934287,241255.839045283,3.66666666666667,2018,10,20.877990360811975,7.438872816916393,96.85583741305294,993.2396608721864,112,112
51097_2018-10-12 02:00:00,2018280N18273,51097,King and Queen,2018-10-12 02:00:00,89,6718,4227.0,649.041666666667,89,34.6204623870771,232580.266316384,3.70833333333333,2018,10,21.36658475603376,7.61454558556963,92.36725498656077,992.7457104910712,113,113
51183_2018-10-12 02:00:00,2018280N18273,51183,Sussex,2018-10-12 02:00:00,40,10680,3554.0,649.041666666667,40,4.6381541924592,49535.4867754643,1.66666666666667,2018,10,22.757316491449743,8.284494423820947,53.614566871938884,989.0099799489072,64,64
37065_2018-10-12 02:00:00,2018280N18273,37065,Edgecombe,2018-10-12 02:00:00,28,48301,5234.0,649.041666666667,28,2.05413916180276,99216.975654235,1.16666666666667,2018,10,22.12924351178405,9.751700043556943,15.784207863525431,990.7393919836956,52,52
51760_2018-10-12 02:00:00,2018280N18273,51760,Richmond,2018-10-12 02:00:00,45,229395,109804.0,649.041666666667,45,5.9975501803213,1375808.0236148,1.875,2018,10,22.74723052978516,7.917555850485097,124.18472860008478,993.09015625,69,69
51081_2018-10-12 02:00:00,2018280N18273,51081,Greensville,2018-10-12 02:00:00,41,11226,2514.0,649.041666666667,41,11.3750994431185,127696.866348449,1.70833333333333,2018,10,23.41052727657574,8.306752411456728,49.072234294005284,989.7480771683672,65,65
51041_2018-10-12 02:00:00,2018280N18273,51041,Chesterfield,2018-10-12 02:00:00,46,378408,148658.0,649.041666666667,46,7.69406960943912,2911497.49276864,1.91666666666667,2018,10,22.70193112228361,7.739775814868582,125.84546423363611,992.2589582775696,70,70
51057_2018-10-12 03:00:00,2018280N18273,51057,Essex,2018-10-12 03:00:00,48,10630,7122.0,649.083333333333,48,16.7629009573122,178189.637176229,2.0,2018,10,20.65199358035357,7.949748826417489,77.9695018591622,994.5967360276442,72,72
51036_2018-10-12 03:00:00,2018280N18273,51036,Charles City,2018-10-12 03:00:00,72,6605,3970.0,649.083333333333,72,46.2851385390428,305713.340050378,3.0,2018,10,22.045548094270377,6.692562502501342,83.95265959238223,989.91488189554,96,96
51570_2018-10-12 03:00:00,2018280N18273,51570,Colonial Heights,2018-10-12 03:00:00,41,18294,8908.0,649.083333333333,41,4.1722047597665,76326.3138751684,1.70833333333333,2018,10,23.365724563598636,7.993008422851562,118.09342727065086,990.772578125,65,65
51193_2018-10-12 03:00:00,2018280N18273,51193,Westmoreland,2018-10-12 03:00:00,66,18712,8061.0,649.083333333333,66,11.2430116664891,210379.234303345,2.75,2018,10,19.94807225353313,7.595586101284068,71.02849830187998,995.2797314268868,90,90
51127_2018-10-12 03:00:00,2018280N18273,51127,New Kent,2018-10-12 03:00:00,71,24986,10426.0,649.083333333333,71,37.7991559562632,944449.710723192,2.95833333333333,2018,10,21.99292670184301,7.049016851152459,97.8814855270721,990.797669534413,95,95
51133_2018-10-12 03:00:00,2018280N18273,51133,Northumberland,2018-10-12 03:00:00,90,12302,9383.0,649.083333333333,90,42.6051899307615,524129.046528228,3.75,2018,10,24.388875882587733,9.174226814589769,100.72372148020399,991.444737847222,114,114
51095_2018-10-12 04:00:00,2018280N18273,51095,James City,2018-10-12 04:00:00,48,81199,38124.0,649.125,48,14.9209684188438,1211567.7146417,2.0,2018,10,23.254301071167,8.133092846995906,63.68001019091983,988.9109950657896,72,72
51159_2018-10-12 04:00:00,2018280N18273,51159,Richmond,2018-10-12 04:00:00,88,9080,3417.0,649.125,88,48.9086912176064,444090.916255867,3.66666666666667,2018,10,20.9946180351814,7.80435518422498,87.68483660435663,993.9914810219958,112,112
51119_2018-10-12 04:00:00,2018280N18273,51119,Middlesex,2018-10-12 04:00:00,87,10943,10173.0,649.125,87,24.5920426160591,269110.722347535,3.625,2018,10,23.562366811638203,8.454524070953878,85.20303739823846,990.0863848824788,111,111
51103_2018-10-12 05:00:00,2018280N18273,51103,Lancaster,2018-10-12 05:00:00,66,10750,8599.0,649.166666666667,66,36.731567446211,394864.350046768,2.75,2018,10,24.0459469511918,8.34870495324022,96.38324802328354,990.7277990978037,90,90
51830_2018-10-12 05:00:00,2018280N18273,51830,Williamsburg,2018-10-12 05:00:00,35,15909,6690.0,649.166666666667,35,8.92765321375187,142030.034977578,1.45833333333333,2018,10,23.29308319091797,8.886034044168763,52.23734164610505,988.40171875,59,59
51700_2018-10-12 05:00:00,2018280N18273,51700,Newport News,2018-10-12 05:00:00,44,184306,82904.0,649.166666666667,44,9.11687011483161,1680293.86338415,1.83333333333333,2018,10,24.602880958497053,8.217656411082173,33.4153161200834,988.4526334891732,68,68
51199_2018-10-12 05:00:00,2018280N18273,51199,York,2018-10-12 05:00:00,57,71341,30455.0,649.166666666667,57,15.7814152027582,1125861.94197997,2.375,2018,10,26.01249830028679,8.731502921194897,43.3283773376626,988.2305511603377,81,81
51650_2018-10-12 06:00:00,2018280N18273,51650,Hampton,2018-10-12 06:00:00,44,138037,64443.0,649.208333333333,44,9.45392051890818,1304990.82666853,1.83333333333333,2018,10,25.28748450373972,8.459086083511364,22.42676902636392,988.5326107201988,68,68
51740_2018-10-12 06:00:00,2018280N18273,51740,Portsmouth,2018-10-12 06:00:00,40,97029,44519.0,649.208333333333,40,6.50528987623262,631201.771400975,1.66666666666667,2018,10,23.95956977532835,8.399531011982841,19.745130928195252,988.8572847576532,64,64
51115_2018-10-12 06:00:00,2018280N18273,51115,Mathews,2018-10-12 06:00:00,93,8490,6705.0,649.208333333333,93,42.3401426870124,359467.811412735,3.875,2018,10,25.85138010708791,9.679397844580024,65.56920168991638,988.4415106132074,117,117
51810_2018-10-12 07:00:00,2018280N18273,51810,Virginia Beach,2018-10-12 07:00:00,36,455618,199885.0,649.25,36,5.13333666858444,2338840.5862671,1.5,2018,10,24.67302969484311,10.265505465133048,11.940798152965893,988.9175028711314,60,60
48183_2019-07-10 00:00:00,2019192N29274,48183,Gregg,2019-07-10 00:00:00,33,125443,82023.0,919.958333333333,33,0.697169255394024,87455.0029043926,1.375,2019,7,8.70987412181214,4.76544255950201,1.5219748020172115,1011.6951297331208,57,57
40089_2019-07-10 14:00:00,2019192N29274,40089,McCurtain,2019-07-10 14:00:00,25,30931,10185.0,920.541666666667,25,0.436033382425135,13486.9485517918,1.04166666666667,2019,7,9.002145903800791,4.3910481506954,8.088640041087105,1011.2983722086756,49,49
05133_2019-07-11 01:00:00,2019192N29274,05133,Sevier,2019-07-11 01:00:00,46,15686,8330.0,921.0,46,0.884923639521796,13880.9122095389,1.91666666666667,2019,7,8.202594795807968,5.575754040313971,5.897678253626964,1009.5643814773688,70,70
22077_2019-07-12 00:00:00,2019192N29274,22077,Pointe Coupee,2019-07-12 00:00:00,92,20151,5069.0,921.958333333333,92,5.84814165930833,117845.902576722,3.83333333333333,2019,7,26.74155283627445,13.712535748292547,157.0094798839881,1002.3495596104452,116,116
22099_2019-07-12 02:00:00,2019192N29274,22099,St. Martin,2019-07-12 02:00:00,134,51236,24147.0,922.041666666667,134,9.3598152232639,479559.492779149,5.58333333333333,2019,7,26.17300651866219,11.924228710710496,177.81453079179073,999.3297503669654,158,158
22085_2019-07-12 17:00:00,2019192N29274,22085,Sabine,2019-07-12 17:00:00,31,21985,14912.0,922.666666666667,31,0.29386125381124,6460.53966504011,1.29166666666667,2019,7,17.59437167620611,10.497171974981347,4.163716861862456,1005.2181696987724,55,55
22109_2019-07-12 22:00:00,2019192N29274,22109,Terrebonne,2019-07-12 22:00:00,94,104786,27781.0,922.875,94,28.3731903068141,2973113.11948983,3.91666666666667,2019,7,31.51712492303121,13.509358991794413,133.60564510935242,998.3772190187346,118,118
22057_2019-07-12 23:00:00,2019192N29274,22057,Lafourche,2019-07-12 23:00:00,94,95870,43756.0,922.916666666667,94,8.39397112548158,804730.01179992,3.91666666666667,2019,7,27.267388933427107,12.591752932813206,84.16050317295328,1000.1475333895228,118,118
22101_2019-07-13 04:00:00,2019192N29274,22101,St. Mary,2019-07-13 04:00:00,92,47789,18981.0,923.125,92,42.8861493072019,2049486.18924187,3.83333333333333,2019,7,31.902842821962388,14.430839626300736,186.28958782380593,997.2964682821006,116,116
22093_2019-07-13 04:00:00,2019192N29274,22093,St. James,2019-07-13 04:00:00,63,19423,9905.0,923.125,63,2.15651368738068,41885.965349995,2.625,2019,7,25.06801554912657,14.24639015627593,82.57499476894736,1002.0434494955708,87,87
22001_2019-07-13 05:00:00,2019192N29274,22001,Acadia,2019-07-13 05:00:00,35,56744,27178.0,923.166666666667,35,0.631418700671124,35829.2227508823,1.45833333333333,2019,7,22.231233694458005,15.412241792168054,107.52519317939878,997.86757275,59,59
22007_2019-07-13 05:00:00,2019192N29274,22007,Assumption,2019-07-13 05:00:00,84,20604,10503.0,923.166666666667,84,29.7261144772049,612476.86268833,3.5,2019,7,28.56064509544052,13.256082380964418,116.37264209035108,1000.2007637429977,108,108
22047_2019-07-13 12:00:00,2019192N29274,22047,Iberville,2019-07-13 12:00:00,81,29506,9008.0,923.458333333333,81,10.4290282443036,307718.907376421,3.375,2019,7,27.94283947727557,13.280355765123206,134.78248665077115,1000.6718962176216,105,105
28157_2019-07-13 13:00:00,2019192N29274,28157,Wilkinson,2019-07-13 13:00:00,55,8143,5993.0,923.5,55,3.32154179876523,27047.3148673452,2.29166666666667,2019,7,21.798496106297613,14.766469192898418,112.19730228937824,1004.9859495457052,79,79
22037_2019-07-13 14:00:00,2019192N29274,22037,East Feliciana,2019-07-13 14:00:00,26,19135,6027.0,923.541666666667,26,0.215530114484818,4124.168740667,1.08333333333333,2019,7,22.320578750298942,17.005676047050496,75.14994058128693,1004.7136033163266,50,50
22045_2019-07-13 17:00:00,2019192N29274,22045,Iberia,2019-07-13 17:00:00,71,68327,34826.0,923.666666666667,71,31.1035529929283,2125212.46534781,2.95833333333333,2019,7,26.61264297554085,14.332016740152516,206.90962217899195,997.163350929054,95,95
