GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "35047","San Miguel, NM",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",105.477,111.272,112.175,113.404,112.626,117.045,120.449,118.435,117.600,117.433,117.456,116.651,108.286,112.322,107.020,103.772,100.000,103.750,105.258,97.156,102.279,102.616,114.837,121.129
 "35047","San Miguel, NM",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",457287,496591,513791,537729,549370,591443,630172,633768,644732,651322,663354,674346,642206,680629,665684,657401,646624,687808,714831,684699,747046,785415,922709,1005021
 "35049","Santa Fe, NM",6,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",5909177,6358773,6226857,6475128,6666635,7080812,7350694,7640151,7074059,7108524,6978550,6853630,6926764,7109332,6946786,6980157,6940839,7088694,7125371,6734657,7382506,7470557,7621810,7873444
 "35049","Santa Fe, NM",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",85.136,91.614,89.713,93.290,96.049,102.017,105.905,110.075,101.919,102.416,100.543,98.744,99.797,102.428,100.086,100.566,100.000,102.130,102.659,97.029,106.363,107.632,109.811,113.436
 "35049","Santa Fe, NM",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",4111990,4541392,4539148,4856472,5155687,5656724,6065436,6423726,6047251,6132451,6104558,6137016,6349320,6676776,6694581,6855897,6940839,7251948,7463080,7270652,8270494,8798137,9448759,10086593
 "35051","Sierra, NM",6,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",270351,256477,252174,261701,281079,280148,278399,288879,279217,306141,286030,289983,276250,276144,285214,291593,281364,283215,293269,307995,316594,312884,317222,325248
 "35051","Sierra, NM",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",96.086,91.155,89.625,93.011,99.899,99.568,98.946,102.671,99.237,108.806,101.658,103.063,98.182,98.145,101.368,103.635,100.000,100.658,104.231,109.465,112.521,111.202,112.744,115.597
 "35051","Sierra, NM",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",187660,181815,184009,198348,216149,222928,231374,244592,239958,266910,257698,266792,260559,264817,276528,285145,281364,289287,306581,331252,360838,382085,403135,423002
 "35053","Socorro, NM",6,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",434506,468378,462519,499042,529898,523366,512597,531296,490539,517525,505315,516306,495092,490771,500863,508640,489513,486028,494589,481354,485787,505330,522906,521775
 "35053","Socorro, NM",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",88.763,95.682,94.486,101.947,108.250,106.916,104.716,108.536,100.210,105.723,103.228,105.474,101.140,100.257,102.319,103.907,100.000,99.288,101.037,98.333,99.239,103.231,106.822,106.591
 "35053","Socorro, NM",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",294937,325995,332262,372767,404630,414249,423955,450008,422192,454460,459082,479885,473997,475884,488769,496724,489513,495081,513543,514253,548018,606482,650472,666152
