GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "01027","Clay, AL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",86.441,87.198,81.711,90.815,100.902,110.341,91.577,84.884,78.661,80.305,73.848,75.836,81.941,84.761,88.829,93.070,100.000,118.855,108.043,107.754,111.537,113.595,104.536,108.664
 "01027","Clay, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",255894,264082,251112,281548,316434,351768,304342,286892,275099,282307,263437,278603,306433,321812,342253,362615,393577,470352,444152,457629,480971,542396,541893,576731
 "01029","Cleburne, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",337536,277091,272815,285545,299969,279340,257550,273355,261249,271296,243426,269537,286662,307069,324040,313851,302289,308867,285873,281445,323054,333754,341538,372482
 "01029","Cleburne, AL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",111.660,91.664,90.250,94.461,99.233,92.408,85.200,90.428,86.423,89.747,80.527,89.165,94.831,101.581,107.195,103.825,100.000,102.176,94.569,93.104,106.869,110.409,112.984,123.220
 "01029","Cleburne, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",253653,211151,213881,238242,253145,246652,241446,260392,232302,250978,235657,261663,281106,306940,315549,300130,302289,317240,295389,288755,368435,424786,430412,463647
 "01031","Coffee, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",1076853,1087466,1091308,1182681,1223597,1192904,1240681,1268952,1300312,1329843,1249698,1274047,1286552,1339640,1415493,1421695,1426217,1460880,1441736,1404389,1614494,1713754,1712285,1819734
 "01031","Coffee, AL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",75.504,76.248,76.518,82.924,85.793,83.641,86.991,88.973,91.172,93.243,87.623,89.331,90.207,93.930,99.248,99.683,100.000,102.430,101.088,98.470,113.201,120.161,120.058,127.592
 "01031","Coffee, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",792922,810015,832233,930479,969930,967144,1039489,1085270,1127680,1171305,1129008,1182137,1220474,1289575,1386171,1404522,1426217,1482319,1495700,1498736,1792132,2025665,2131255,2323016
 "01033","Colbert, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",2035977,2062586,2242380,2371814,2442691,2454199,2433777,2462655,2191543,2437971,2549543,2546505,2836076,2747801,2681163,2569947,2453731,2565631,2572699,2546257,2598283,2706227,2789446,2847285
 "01033","Colbert, AL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",82.975,84.059,91.387,96.662,99.550,100.019,99.187,100.364,89.315,99.358,103.905,103.781,115.582,111.985,109.269,104.736,100.000,104.560,104.848,103.771,105.891,110.290,113.682,116.039
