GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "02198","Prince of Wales-Hyder Census Area, AK*",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),164916,186447,199448,205735,235753,242567,223077,223885,241824,265621,269946,256537,270898,295039,299299,294002
 "02201","Prince of Wales-Outer Ketchikan Census Area, AK*",8,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",139685,139289,145234,150084,158545,149566,139541,147560,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "02201","Prince of Wales-Outer Ketchikan Census Area, AK*",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "02201","Prince of Wales-Outer Ketchikan Census Area, AK*",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",128576,132190,141991,151029,163977,159073,151426,163283,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "02220","Sitka City and Borough, AK",8,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",445473,445161,462914,452528,467019,464402,462148,462549,482260,519289,543955,548668,576073,558884,538265,491373,479694,500425,498052,441317,507998,527733,563129,573445
 "02220","Sitka City and Borough, AK",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",92.866,92.801,96.502,94.337,97.358,96.812,96.342,96.426,100.535,108.254,113.396,114.379,120.092,116.509,112.210,102.435,100.000,104.322,103.827,92.000,105.900,110.015,117.394,119.544
 "02220","Sitka City and Borough, AK",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",303973,313493,334879,336397,357908,368503,377635,385353,411211,448980,474049,488997,524352,523368,520554,484813,479694,511699,523008,475283,566756,621280,700119,734692
 "02230","Skagway Municipality, AK*",8,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),77648,75220,84631,83501,99319,100282,94513,85894,89279,93466,97277,98212,61049,68316,77955,91805,98234
 "02230","Skagway Municipality, AK*",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),83.077,80.479,90.548,89.339,106.262,107.292,101.120,91.899,95.520,100.000,104.078,105.078,65.317,73.092,83.405,98.223,105.102
 "02230","Skagway Municipality, AK*",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),64853,64824,73201,73142,89245,91977,89003,83524,88194,93466,99553,103491,66348,78471,95860,117192,128332
 "02232","Skagway-Hoonah-Angoon Census Area, AK*",8,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",125993,124712,127758,119519,131396,134876,133732,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "02232","Skagway-Hoonah-Angoon Census Area, AK*",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",(NM),(NM),(NM),(NM),(NM),(NM),(NM),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "02232","Skagway-Hoonah-Angoon Census Area, AK*",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",105582,107132,112099,107632,121961,129438,131944,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "02240","Southeast Fairbanks Census Area, AK",8,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",399181,287141,320468,339953,471949,687300,872492,750023,755414,798642,754403,595185,625268,610743,550894,588226,647536,606180,553938,624165,726257,673093,659361,724588
