GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "16061","Lewis, ID",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",97920,92735,98258,108710,117390,112428,135971,159550,170891,173645,158160,161801,158821,132662,151559,135618,140079,145791,151236,155260,177405,171119,172918,165784
 "16061","Lewis, ID",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",69.904,66.202,70.145,77.606,83.803,80.260,97.067,113.900,121.996,123.962,112.908,115.507,113.380,94.705,108.195,96.816,100.000,104.078,107.965,110.837,126.646,122.159,123.443,118.350
 "16061","Lewis, ID",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",68722,66116,71569,82655,90484,89060,113856,135429,134422,144500,142828,150368,155210,131509,148100,132220,140079,148757,156850,164557,209445,227749,230197,223108
 "16063","Lincoln, ID",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",121453,118601,113753,127160,133327,132739,181245,201799,184442,202325,191935,185223,189023,222241,203229,234074,255439,260195,261712,257148,263229,258440,241539,297383
 "16063","Lincoln, ID",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",47.547,46.430,44.532,49.781,52.195,51.965,70.954,79.001,72.206,79.207,75.139,72.511,73.999,87.003,79.561,91.636,100.000,101.862,102.456,100.669,103.050,101.175,94.558,116.420
 "16063","Lincoln, ID",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",90654,88930,89413,106795,109122,110505,168983,191608,158025,186412,206461,204854,221039,252013,208196,220374,255439,255796,258258,252419,313328,366696,329235,397038
 "16065","Madison, ID",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",731171,828776,800965,857136,867071,960774,996418,1001609,997438,934224,986095,1026608,1061288,1050153,1082957,1117988,1142492,1242556,1311512,1334345,1426954,1539367,1561938,1568057
 "16065","Madison, ID",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",63.998,72.541,70.107,75.023,75.893,84.095,87.214,87.669,87.304,81.771,86.311,89.857,92.892,91.918,94.789,97.855,100.000,108.758,114.794,116.793,124.898,134.738,136.713,137.249
 "16065","Madison, ID",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",506331,581527,575114,634951,661444,759831,818151,839486,853375,806909,869508,929283,982263,992416,1048174,1098769,1142492,1269160,1373962,1434680,1608606,1851246,1954537,2007499
 "16067","Minidoka, ID",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",639817,734309,640087,640061,625401,723233,682078,693300,708756,674119,776350,736126,743176,714544,757977,742077,709125,782926,842415,888751,851943,992677,1056670,971341
 "16067","Minidoka, ID",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",90.226,103.551,90.264,90.261,88.193,101.989,96.186,97.768,99.948,95.063,109.480,103.808,104.802,100.764,106.889,104.647,100.000,110.407,118.796,125.331,120.140,139.986,149.010,136.977
 "16067","Minidoka, ID",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",467596,539822,486233,509956,490194,571714,587983,611156,615917,598047,723388,707168,735104,713822,754006,732448,709125,793221,874479,940797,966512,1226334,1344923,1255049
 "16069","Nez Perce, ID",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",1708104,1719722,1746958,1794730,1799750,1783383,1807732,1886463,1846446,1907032,1858927,1850147,1920326,1943690,1995103,2089560,2000701,1971989,2101812,2146693,2287018,2202681,2283644,2281553
 "16069","Nez Perce, ID",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",85.375,85.956,87.317,89.705,89.956,89.138,90.355,94.290,92.290,95.318,92.914,92.475,95.983,97.150,99.720,104.441,100.000,98.565,105.054,107.297,114.311,110.095,114.142,114.038
 "16069","Nez Perce, ID",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1212584,1242850,1285236,1366612,1408053,1442686,1511797,1608969,1618420,1686673,1670866,1698960,1801704,1851474,1943857,2062516,2000701,2019790,2200143,2298717,2544253,2733250,2996365,3075367
 "16071","Oneida, ID",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",77178,72218,86545,88342,107193,105102,102834,116375,111155,106275,104879,95473,109812,125782,122249,140072,124014,128819,118993,132940,144505,138287,160953,148729
 "16071","Oneida, ID",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",62.233,58.234,69.787,71.236,86.436,84.751,82.921,93.840,89.632,85.696,84.571,76.986,88.548,101.426,98.577,112.949,100.000,103.875,95.952,107.198,116.524,111.510,129.786,119.930
 "16071","Oneida, ID",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",52338,49922,62211,67864,83975,86306,90414,106273,97864,98292,104035,96325,112058,127234,118844,132260,124014,130639,122464,139065,169094,180711,213621,201008
 "16073","Owyhee, ID",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",260688,269767,263842,287312,302597,328695,318678,289190,278807,301750,301799,305140,317466,382236,365004,405171,371514,398461,398948,398190,412230,412207,422413,511498
 "16073","Owyhee, ID",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",70.169,72.613,71.018,77.336,81.450,88.474,85.778,77.841,75.046,81.222,81.235,82.134,85.452,102.886,98.248,109.060,100.000,107.253,107.384,107.180,110.960,110.953,113.701,137.680
 "16073","Owyhee, ID",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",200472,205383,212024,249727,251729,274952,301517,277359,253257,287076,317606,326655,354605,418939,370489,384598,371514,397901,403159,403862,479504,551053,561414,677422
 "16075","Payette, ID",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",471354,515453,545861,514139,563251,573603,587145,596943,534335,598181,639426,709681,760321,747271,814244,788631,779065,776035,821983,816255,883483,871249,917190,983105
 "16075","Payette, ID",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",60.503,66.163,70.066,65.994,72.298,73.627,75.365,76.623,68.587,76.782,82.076,91.094,97.594,95.919,104.516,101.228,100.000,99.611,105.509,104.774,113.403,111.833,117.730,126.190
 "16075","Payette, ID",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",354385,391599,428715,426559,463188,476990,500747,516618,470058,531696,587002,666892,737337,734826,789583,769084,779065,792362,856624,868597,1027680,1102171,1183753,1288582
 "16077","Power, ID",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",568592,450034,376611,387676,388575,455150,440493,426652,442686,380657,431842,465652,404501,333873,359074,341762,366763,420399,421277,449489,392474,468171,530225,436623
 "16077","Power, ID",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",155.030,122.704,102.685,105.702,105.947,124.099,120.103,116.329,120.701,103.788,117.744,126.963,110.290,91.033,97.904,93.183,100.000,114.624,114.864,122.556,107.010,127.650,144.569,119.048
 "16077","Power, ID",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",377303,297834,258676,278495,275493,326209,344104,347086,361510,318945,387566,429716,384197,325279,354202,336594,366763,428976,438956,472912,448759,588789,675817,560665
 "16079","Shoshone, ID",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",386948,385524,407367,428241,531706,516209,557933,686393,609764,708490,760585,548262,695862,799589,698750,673904,463186,476289,445362,551664,653705,595866,683578,689461
 "16079","Shoshone, ID",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",83.540,83.233,87.949,92.456,114.793,111.447,120.456,148.189,131.645,152.960,164.207,118.368,150.234,172.628,150.857,145.493,100.000,102.829,96.152,119.102,141.132,128.645,147.582,148.852
 "16079","Shoshone, ID",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",252968,259004,279437,306833,407831,423655,478464,622878,575430,697958,789788,569820,699277,794051,672288,643834,463186,487471,465101,591280,768264,774864,920462,954928
 "16081","Teton, ID",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",151414,165568,163398,186184,236757,311678,359136,329511,295186,250349,240553,249967,252975,268763,282638,300013,319624,340961,365227,374737,433304,476275,498073,500752
 "16081","Teton, ID",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",47.372,51.801,51.122,58.251,74.074,97.514,112.362,103.093,92.354,78.326,75.261,78.207,79.148,84.087,88.428,93.864,100.000,106.676,114.268,117.243,135.567,149.011,155.831,156.669
 "16081","Teton, ID",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",104866,117659,118997,140502,183733,252104,305505,284217,253126,216771,211169,224716,231829,251645,272262,294477,319624,348827,384102,403786,485037,574457,632527,653118
 "16083","Twin Falls, ID",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",2352348,2410625,2447401,2584957,2732206,2863074,2978788,2952066,2727083,2744399,2790186,2896936,3032364,3169254,3228233,3403354,3561750,3696694,3762031,3884447,4142966,4373223,4336887,4580587
 "16083","Twin Falls, ID",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",66.045,67.681,68.713,72.575,76.710,80.384,83.633,82.882,76.566,77.052,78.337,81.335,85.137,88.980,90.636,95.553,100.000,103.789,105.623,109.060,116.318,122.783,121.763,128.605
 "16083","Twin Falls, ID",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1710815,1783809,1853320,2030137,2160641,2318251,2538185,2565791,2395616,2441001,2561146,2727197,2925883,3092626,3159953,3341952,3561750,3741425,3892607,4110033,4671426,5333661,5528594,5945852
 "16085","Valley, ID",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",300114,305172,322719,365811,419742,489107,479271,437218,376287,380324,380871,427754,428092,427284,446850,460304,461668,482270,514167,515027,586664,578078,620772,654941
 "16085","Valley, ID",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",65.006,66.102,69.903,79.237,90.919,105.943,103.813,94.704,81.506,82.380,82.499,92.654,92.727,92.552,96.790,99.704,100.000,104.462,111.372,111.558,127.075,125.215,134.463,141.864
 "16085","Valley, ID",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",208703,218651,237022,276750,328799,398935,404208,375422,329748,333739,336299,385696,393384,401931,429985,451261,461668,493954,540577,552399,654613,692064,782833,849476
 "16087","Washington, ID",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",310541,346101,344938,336525,315249,362925,328781,368441,415512,453342,452957,441676,412830,408373,399974,428074,440532,434108,468667,451487,424866,458146,512323,518092
 "16087","Washington, ID",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",70.492,78.564,78.300,76.390,71.561,82.383,74.633,83.635,94.321,102.908,102.820,100.260,93.712,92.700,90.793,97.172,100.000,98.542,106.386,102.487,96.444,103.998,116.296,117.606
 "16087","Washington, ID",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",234867,260517,269217,272673,261154,312665,285593,321127,376557,411226,422780,413187,399622,408237,396782,418364,440532,445580,491819,481800,495327,573100,651403,664480
"Note: See the included footnote file."
"CAGDP1: County gross domestic product (GDP) summary "
"Last updated: February 5, 2026-- new statistics for 2024; revised statistics for 2020-2023."
"U.S. Bureau of Economic Analysis"
