GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "30061","Mineral, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",76.191,78.443,79.829,80.100,83.463,87.948,88.674,81.255,79.456,85.965,89.465,88.832,96.205,94.934,97.847,93.649,100.000,94.604,91.269,89.958,106.485,96.264,105.233,111.115
 "30061","Mineral, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",58660,62060,64697,67386,72189,78169,80457,74647,74143,80726,84286,85975,96508,98521,103288,100545,109778,107205,105401,107848,137732,133338,151283,163613
 "30063","Missoula, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",3927791,4108029,4281045,4427902,4542947,4656595,4760318,4871815,4807664,4769650,4815621,4789417,4834963,4955575,5109708,5197179,5530699,5598430,5750346,5735119,6410283,6420211,6862494,7132080
 "30063","Missoula, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",71.018,74.277,77.405,80.060,82.141,84.195,86.071,88.087,86.927,86.240,87.071,86.597,87.420,89.601,92.388,93.970,100.000,101.225,103.971,103.696,115.904,116.083,124.080,128.954
 "30063","Missoula, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",2779454,2976872,3162822,3364998,3556176,3767411,3960354,4130479,4172655,4172474,4269513,4345228,4476050,4685245,4944696,5117636,5530699,5722891,6017431,6158706,7151226,7595928,8505828,9086379
 "30065","Musselshell, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",76198,85146,80352,85559,86348,102231,81158,85188,153155,333614,359932,372026,357746,336247,317439,265129,253199,264228,264219,284573,284529,365335,342580,363190
 "30065","Musselshell, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",30.094,33.628,31.735,33.791,34.103,40.376,32.053,33.645,60.488,131.760,142.154,146.931,141.290,132.800,125.371,104.712,100.000,104.356,104.353,112.391,112.374,144.288,135.301,143.441
 "30065","Musselshell, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",51752,58863,57715,64220,68873,85461,71710,78337,141100,322702,374881,388334,364633,340355,307140,251665,253199,272701,279502,302687,332751,482305,467791,513928
 "30067","Park, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",426707,461284,452253,460234,474292,503488,485841,518776,493906,510034,564224,513784,528388,537941,560812,552530,593333,608861,619184,602581,688666,634890,694833,687470
 "30067","Park, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",71.917,77.744,76.222,77.568,79.937,84.857,81.883,87.434,83.243,85.961,95.094,86.593,89.054,90.664,94.519,93.123,100.000,102.617,104.357,101.558,116.067,107.004,117.107,115.866
 "30067","Park, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",297844,329471,330727,346496,369539,406346,406029,440455,424545,440154,493276,459047,481876,502579,537794,541034,593333,623205,651027,647016,770144,764271,883030,898871
 "30069","Petroleum, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",9404,7174,11199,8373,10359,9863,10439,17729,19828,12277,15526,22950,27341,32715,28769,21965,9855,12614,13555,12278,8721,15533,17583,18815
 "30069","Petroleum, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",95.421,72.792,113.632,84.963,105.118,100.084,105.926,179.900,201.195,124.571,157.547,232.869,277.427,331.957,291.917,222.878,100.000,127.997,137.538,124.583,88.491,157.615,178.416,190.919
 "30069","Petroleum, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",7970,5966,10158,8341,10164,9673,11674,20434,18541,12735,18691,28117,36200,40833,30517,21037,9855,12853,13867,12543,9949,19959,21556,22740
 "30071","Phillips, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",133275,133751,140534,162470,163216,134294,160939,155128,154849,156964,153270,157893,140977,126156,133397,128851,123690,132637,127399,129510,124600,140764,140008,122900
 "30071","Phillips, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",107.750,108.134,113.618,131.353,131.956,108.573,130.116,125.417,125.192,126.902,123.915,127.653,113.976,101.994,107.848,104.173,100.000,107.233,102.999,104.706,100.736,113.804,113.193,99.362
 "30071","Phillips, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",91073,90296,103470,128943,134028,113185,146242,152374,127808,140584,148276,153666,143503,129310,127693,123425,123690,136626,132762,135755,145850,188903,184160,163814
 "30073","Pondera, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",140434,189831,171517,193756,195192,219956,186993,247348,281777,213525,248175,211659,219453,198243,177377,203372,178827,230188,262610,258950,191105,253546,304743,242108
 "30073","Pondera, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",78.531,106.153,95.912,108.348,109.151,122.999,104.567,138.317,157.570,119.403,138.779,118.360,122.718,110.857,99.189,113.726,100.000,128.721,146.851,144.805,106.866,141.783,170.412,135.387
 "30073","Pondera, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",99434,134987,128494,155369,153943,176056,166012,224167,228106,183548,237780,207604,225558,201853,174086,195874,178827,232826,268919,266474,218361,327886,382118,302074
 "30075","Powder River, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",34297,31967,31816,27738,31860,36840,30968,29935,39567,35912,36816,51426,54768,80302,118477,114708,95901,90337,101910,113689,102289,110476,117440,127143
 "30075","Powder River, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",35.763,33.333,33.176,28.923,33.222,38.414,32.291,31.214,41.258,37.447,38.390,53.624,57.109,83.734,123.541,119.611,100.000,94.198,106.266,118.548,106.661,115.197,122.459,132.577
 "30075","Powder River, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",32613,30161,31795,29337,34312,40381,36648,37774,43824,42397,45232,62748,69886,101159,113736,99767,95901,101492,97300,85163,128859,203059,146370,153115
 "30077","Powell, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",171834,177290,172899,168129,171075,189762,177522,192989,197350,198099,204178,194123,209562,223317,230404,226667,220569,218458,222286,213824,213624,224829,261948,276052
 "30077","Powell, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",77.905,80.379,78.388,76.225,77.561,86.033,80.484,87.496,89.473,89.812,92.569,88.010,95.010,101.246,104.459,102.765,100.000,99.043,100.778,96.942,96.851,101.931,118.760,125.154
 "30077","Powell, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",118989,125628,126453,129047,135131,153970,149626,165481,171125,175239,182461,177888,199047,216916,224445,220908,220569,224510,232795,232146,247216,276640,331319,356495
 "30079","Prairie, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",32481,23371,32936,29606,35711,27150,30140,25776,24202,23483,24082,34294,34727,45905,57704,57714,52403,46266,38527,40052,31746,42139,42245,50521
 "30079","Prairie, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",61.984,44.600,62.852,56.497,68.147,51.811,57.515,49.189,46.185,44.813,45.956,65.443,66.270,87.601,110.117,110.135,100.000,88.289,73.521,76.430,60.580,80.414,80.615,96.409
 "30079","Prairie, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",27195,19259,29204,28846,33222,25511,31200,27458,24312,24411,25599,36890,39114,50928,58424,54541,52403,46238,38844,40652,35789,52956,52073,62147
 "30081","Ravalli, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",812650,877399,888119,919278,984065,999835,1011450,975247,947330,967605,972065,993234,997270,1024951,1045275,1052754,1114906,1106675,1163763,1188189,1310675,1315818,1412292,1471834
 "30081","Ravalli, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",72.890,78.697,79.659,82.453,88.264,89.679,90.721,87.473,84.969,86.788,87.188,89.087,89.449,91.932,93.755,94.425,100.000,99.262,104.382,106.573,117.559,118.021,126.674,132.014
 "30081","Ravalli, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",563850,624685,649329,697573,772059,810808,844735,826681,816264,838963,852330,889923,912591,959921,1004701,1033068,1114906,1133849,1224805,1280817,1467063,1586364,1794093,1925783
 "30083","Richland, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",306738,291650,311856,374981,469439,553261,590105,619498,685871,695313,776721,965184,1074380,1113286,1091908,952726,855386,810121,858433,795328,781688,774920,925851,1002027
 "30083","Richland, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",35.860,34.096,36.458,43.838,54.880,64.680,68.987,72.423,80.183,81.286,90.804,112.836,125.602,130.150,127.651,111.380,100.000,94.708,100.356,92.979,91.384,90.593,108.238,117.143
 "30083","Richland, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",249151,237780,271647,348536,488522,594515,663934,806853,677118,768939,925592,1111025,1285647,1331316,1051006,881551,855386,858635,871288,754581,889172,1064081,1108187,1187847
 "30085","Roosevelt, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",249275,287677,275443,279855,272443,252773,276178,275351,314746,348016,307424,454887,479105,426735,414608,427711,455855,455022,431099,398761,430512,409218,423418,442271
 "30085","Roosevelt, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",54.683,63.107,60.423,61.391,59.765,55.450,60.585,60.403,69.045,76.344,67.439,99.788,105.101,93.612,90.952,93.826,100.000,99.817,94.569,87.475,94.441,89.769,92.885,97.020
 "30085","Roosevelt, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",190960,220708,223818,242172,239198,228683,265870,277612,294665,344078,321819,471982,518893,463628,401172,409356,455855,470811,444201,408401,488201,525834,521552,549267
 "30087","Rosebud, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",1238631,1082294,1193743,1123478,1054002,1051925,1157471,1119191,1064386,1155564,1037156,969696,845580,849497,951350,896857,859349,782838,825330,702399,688109,761154,814569,811738
 "30087","Rosebud, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",144.136,125.943,138.912,130.736,122.651,122.410,134.692,130.237,123.860,134.470,120.691,112.841,98.398,98.854,110.706,104.365,100.000,91.097,96.041,81.736,80.073,88.573,94.789,94.460
 "30087","Rosebud, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",728280,639517,735695,741283,758575,829617,952197,971448,998060,1107936,1032547,948433,827106,860165,940194,859970,859349,806021,866327,737086,812656,997479,1076615,1077626
 "30089","Sanders, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",253461,294935,288803,290107,283269,317855,319171,307339,307370,316150,333904,336412,336188,345801,348279,349850,357744,339253,344392,365797,391855,375803,409395,417892
 "30089","Sanders, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",70.850,82.443,80.729,81.093,79.182,88.850,89.218,85.910,85.919,88.373,93.336,94.037,93.975,96.661,97.354,97.793,100.000,94.831,96.268,102.251,109.535,105.048,114.438,116.813
 "30089","Sanders, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",177095,209253,211428,219574,222441,260630,268731,262855,273451,281084,300162,304925,312321,332115,338055,340660,357744,349550,364079,393755,452248,469969,530468,552158
 "30091","Sheridan, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",132873,153092,159843,156838,145260,123854,206257,243230,354159,292826,235015,295865,260777,194607,183033,191640,160627,160415,165053,181436,185297,168043,155900,177837
 "30091","Sheridan, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",82.721,95.309,99.512,97.641,90.433,77.106,128.407,151.425,220.485,182.302,146.311,184.194,162.349,121.154,113.949,119.307,100.000,99.868,102.755,112.955,115.358,104.617,97.057,110.714
 "30091","Sheridan, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",87845,99053,113136,121197,113354,99394,181713,225803,263464,245128,229808,290044,269686,201608,178475,184130,160627,166188,173475,191009,215437,221340,206936,240827
 "30093","Silver Bow, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",1162712,1215387,1236335,1311841,1402257,1381233,1409137,1468110,1418333,1447871,1525874,1497031,1495561,1441256,1459911,1473306,1481818,1473060,1513402,1507704,1607744,1618483,1689585,1699243
 "30093","Silver Bow, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",78.465,82.020,83.434,88.529,94.631,93.212,95.095,99.075,95.716,97.709,102.973,101.027,100.927,97.263,98.522,99.426,100.000,99.409,102.131,101.747,108.498,109.223,114.021,114.673
 "30093","Silver Bow, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",792234,840869,875193,956803,1066783,1102219,1160311,1251681,1253639,1293663,1388358,1383972,1396158,1371864,1413435,1443566,1481818,1509428,1584690,1609499,1824005,1972842,2151006,2216126
 "30095","Stillwater, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",587958,495413,500295,486943,496889,460243,469787,447260,454870,492051,533147,522884,580875,571367,536061,480844,522273,534289,591033,728763,758906,587349,541079,503900
 "30095","Stillwater, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",112.577,94.857,95.792,93.235,95.140,88.123,89.950,85.637,87.094,94.213,102.082,100.117,111.221,109.400,102.640,92.068,100.000,102.301,113.166,139.537,145.308,112.460,103.601,96.482
 "30095","Stillwater, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",296680,260507,272758,297770,347006,357590,388151,403078,431033,497468,580931,565997,598354,575360,511923,449356,522273,546711,612661,756343,893610,790263,751630,725086
 "30097","Sweet Grass, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",231574,213203,220561,213199,226379,251464,276828,250242,170511,152862,170035,193384,203665,210555,206900,188999,217763,207431,239619,269592,291511,223585,216432,218616
 "30097","Sweet Grass, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",106.342,97.906,101.285,97.904,103.956,115.476,127.124,114.915,78.301,70.197,78.082,88.805,93.526,96.690,95.012,86.791,100.000,95.255,110.037,123.800,133.866,102.673,99.389,100.392
 "30097","Sweet Grass, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",112444,107479,115128,122967,150421,185411,220952,219704,155504,147281,173378,196983,199313,203831,194524,177447,217763,212892,250333,284544,342338,294694,299497,314835
 "30099","Teton, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",152067,169326,166962,191839,204955,194131,201623,248591,261663,234508,290615,246076,238697,226417,223318,238482,223107,253943,264092,270277,216949,266137,290192,237337
 "30099","Teton, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",68.159,75.894,74.835,85.985,91.864,87.012,90.371,111.422,117.281,105.110,130.258,110.295,106.988,101.484,100.095,106.891,100.000,113.821,118.370,121.142,97.240,119.287,130.069,106.378
 "30099","Teton, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",119051,132392,135592,164314,170387,163484,182079,227564,222375,206981,279494,241836,243950,231070,221436,232009,223107,257363,271654,278582,246763,339709,364763,299936
 "30101","Toole, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",168086,185005,200260,205725,229122,265370,222154,250380,259000,244870,264991,290904,289254,284968,284893,311193,274201,337446,349584,353607,284683,351259,398892,385013
 "30101","Toole, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",61.300,67.470,73.034,75.027,83.560,96.779,81.019,91.313,94.456,89.303,96.641,106.092,105.490,103.927,103.899,113.491,100.000,123.065,127.492,128.959,103.823,128.103,145.474,140.413
 "30101","Toole, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",124563,138347,157406,170950,192922,227036,209869,247714,227892,229097,268548,297169,309098,304185,283564,299846,274201,346532,363028,363584,331175,466081,511221,488869
 "30103","Treasure, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",55506,39994,55106,68735,68068,66717,96058,102607,99813,78692,71526,63403,76030,121771,126107,133171,99476,101227,94711,81673,45571,64958,70197,79877
 "30103","Treasure, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",55.798,40.205,55.396,69.097,68.427,67.068,96.564,103.147,100.339,79.107,71.902,63.737,76.431,122.412,126.771,133.872,100.000,101.761,95.210,82.103,45.811,65.301,70.567,80.297
 "30103","Treasure, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",36869,26955,37529,48657,50216,53305,80719,93938,86225,71142,71866,66258,84355,133251,129108,127201,99476,102550,98866,84687,55298,92709,96812,107737
 "30105","Valley, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",256488,285323,281633,297795,311917,260377,276736,294859,248092,301743,292584,357442,366140,332534,317830,327135,333043,308342,307925,314285,399823,338312,297017,287204
 "30105","Valley, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",77.014,85.671,84.564,89.416,93.657,78.181,83.093,88.535,74.492,90.602,87.852,107.326,109.938,99.847,95.432,98.226,100.000,92.583,92.458,94.368,120.051,101.582,89.183,86.236
 "30105","Valley, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",176470,196203,203881,230041,235379,200799,229681,250480,203333,254615,261930,327708,349428,319088,306685,318663,333043,315811,324113,337167,468248,446259,397737,393985
 "30107","Wheatland, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",38178,38765,30735,35227,41452,51095,44781,50547,58617,64891,70229,78083,80379,93246,95159,99698,67433,79464,85172,87822,76931,83509,85577,80487
 "30107","Wheatland, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",56.616,57.486,45.579,52.239,61.472,75.771,66.409,74.959,86.926,96.230,104.146,115.794,119.198,138.280,141.116,147.848,100.000,117.841,126.307,130.236,114.086,123.840,126.907,119.358
 "30107","Wheatland, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",30559,31219,25719,30634,35853,45184,41668,47578,54627,62373,73253,82623,89030,102474,97175,95914,67433,80629,87699,90385,91266,113579,114583,107429
 "30109","Wibaux, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",29648,26535,30772,25494,31630,26558,32965,32508,33948,41536,38532,55776,53478,45741,41794,42749,45505,39821,43747,39028,46222,41421,42002,45209
 "30109","Wibaux, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",65.153,58.311,67.624,56.025,69.509,58.362,72.443,71.438,74.601,91.278,84.675,122.569,117.520,100.518,91.844,93.942,100.000,87.509,96.137,85.765,101.574,91.025,92.301,99.349
 "30109","Wibaux, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",22353,19356,25302,22957,30830,26368,34954,38704,31281,42855,42949,59614,60018,51151,39987,40059,45505,41525,45088,39505,53255,55513,54099,59178
 "30111","Yellowstone, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",6120660,6278009,6809370,7193424,7162224,7470370,8321560,7996203,7356344,7672279,8084370,8196527,8330954,8810221,9248727,8695262,9349102,9393600,9081727,8780598,9426022,9895060,10199896,10776934
 "30111","Yellowstone, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",65.468,67.151,72.834,76.942,76.609,79.905,89.009,85.529,78.685,82.064,86.472,87.672,89.110,94.236,98.926,93.006,100.000,100.476,97.140,93.919,100.823,105.840,109.100,115.272
 "30111","Yellowstone, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",4208553,4355541,4882025,5367505,5691130,6222964,7190727,6951247,6370705,6828941,7706354,8079445,8164728,8697695,9124707,8323271,9349102,10072613,9644702,9144415,10712017,12821081,13450980,14022393
"Note: See the included footnote file."
"CAGDP1: County gross domestic product (GDP) summary "
"Last updated: February 5, 2026-- new statistics for 2024; revised statistics for 2020-2023."
"U.S. Bureau of Economic Analysis"
